"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1715";1715;"Q9C0J8";"Q9C0J8-1";"Q9C0J8-1";"WDR33_HUMAN";"pre-mRNA 3' end processing protein WDR33";"WDR33";2;4;2,62217384010887e-05;2;NA;1;1;2;NA;1;1;NA;NA;NA;NA;"nucleus, collagen";9,25797342961626e-05
"1716";1716;"Q9GZL7";"Q9GZL7";"Q9GZL7";"WDR12_HUMAN";"Ribosome biogenesis protein WDR12";"WDR12";2;4;8,28185401982376e-05;2;1;NA;1;2;1;NA;1;0,000226001464854361;0,000114142700105764;NA;0,000104000793770275;"PeBoW complex, nucleoplasm, nucleolus, preribosome, large subunit precursor";9,25797342961626e-05
"1717";1717;"Q9GZS3";"Q9GZS3";"Q9GZS3";"WDR61_HUMAN";"WD repeat-containing protein 61";"WDR61";3;8;0,000229719622976095;3;2;2;NA;3;3;2;NA;0,000470157145738006;0,000474908480112177;0,000288738900663908;NA;"transcriptionally active chromatin, nucleus, Ski complex, cytoplasm, Cdc73/Paf1 complex";0,000185159468592325
"1718";1718;"Q9GZT3";"Q9GZT3";"Q9GZT3";"SLIRP_HUMAN";"SRA stem-loop-interacting RNA-binding protein, mitochondrial";"SLIRP";5;11;0,000883840980601834;2;1;4;4;2;1;4;4;0,000877051556269676;0,000442957450869156;0,00161587825142187;0,00161439764274592;"nucleus, ribonucleoprotein complex, mitochondrion";0,000254594269314447
"1721";1721;"Q9H074";"Q9H074-1,Q9H074-2";"Q9H074-1,Q9H074-2";"PAIP1_HUMAN";"Polyadenylate-binding protein-interacting protein 1";"PAIP1";3;8;7,31362056447902e-05;NA;NA;3;3;NA;NA;3;5;NA;NA;NA;NA;"cytoplasm, cytosol";0,000185159468592325
"1722";1722;"Q9H0A0";"Q9H0A0";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";3;3;2,56333481735521e-05;2;1;NA;NA;2;1;NA;NA;9,32669459837996e-05;4,7104743555842e-05;NA;NA;"nucleus, nucleolus";6,94348007221219e-05
"1723";1723;"Q9H0C8";"Q9H0C8";"Q9H0C8";"ILKAP_HUMAN";"Integrin-linked kinase-associated serine/threonine phosphatase 2C";"ILKAP";2;4;8,93679655710574e-05;1;NA;2;1;1;NA;2;1;0,000121937014838514;NA;0,000224656542608398;0,000112225346338843;"cytoplasm";9,25797342961626e-05
"1724";1724;"Q9H0D6";"Q9H0D6-1,Q9H0D6-2";"Q9H0D6-1,Q9H0D6-2";"XRN2_HUMAN";"5'-3' exoribonuclease 2";"XRN2";9;23;0,000106018628630086;3;5;7;5;3;5;8;7;NA;NA;NA;NA;"aggresome, nucleolus, nucleus";0,000532333472202935
"1725";1725;"Q9H0G5";"Q9H0G5";"Q9H0G5";"NSRP1_HUMAN";"Nuclear speckle splicing regulatory protein 1";"NSRP1";1;2;3,13908983009449e-05;1;NA;NA;NA;2;NA;NA;NA;0,000171323691099274;NA;NA;NA;"nucleus, ribonucleoprotein complex, nuclear speck";4,62898671480813e-05
"1727";1727;"Q9H1E3";"Q9H1E3-1";"Q9H1E3-1";"NUCKS_HUMAN";"Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1";"NUCKS1";4;15;0,000540621026294051;3;3;4;3;3;3;5;4;NA;NA;NA;NA;"cytoplasm, nucleus";0,00034717400361061
"1732";1732;"Q9H2U1";"Q9H2U1-1,Q9H2U1-2,Q9H2U1-3";"Q9H2U1-1,Q9H2U1-2,Q9H2U1-3";"DHX36_HUMAN";"Probable ATP-dependent RNA helicase DHX36";"DHX36";1;3;8,68855220829725e-06;NA;NA;1;1;NA;NA;2;1;NA;NA;NA;NA;"nucleus, cytosol";6,94348007221219e-05
"1733";1733;"Q9H2U2";"Q9H2U2-1,Q9H2U2-2";"Q9H2U2-1,Q9H2U2-2";"IPYR2_HUMAN";"Inorganic pyrophosphatase 2, mitochondrial";"PPA2";7;14;0,000195588376598285;3;4;3;3;3;4;4;3;NA;NA;NA;NA;"mitochondrial matrix";0,000324029070036569
"1734";1734;"Q9H2W6";"Q9H2W6";"Q9H2W6";"RM46_HUMAN";"39S ribosomal protein L46, mitochondrial";"MRPL46";2;2;6,27817966018898e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000346110122901348;NA;NA;"mitochondrion, ribosome";4,62898671480813e-05
"1742";1742;"Q9H4A3";"Q9H4A3-1,Q9H4A3-2,Q9H4A3-5,Q9H4A3-6";"Q9H4A3-1,Q9H4A3-2,Q9H4A3-5,Q9H4A3-6";"WNK1_HUMAN";"Serine/threonine-protein kinase WNK1";"WNK1";1;2;1,83838384256163e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"cytoplasm";4,62898671480813e-05
"1745";1745;"Q9H4B7";"Q9H4B7";"Q9H4B7";"TBB1_HUMAN";"Tubulin beta-1 chain";"TUBB1";0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;"microtubule, cytoplasm";0
"1747";1747;"Q9H6Z4";"Q9H6Z4-1,Q9H6Z4-2,Q9H6Z4-3";"Q9H6Z4-1,Q9H6Z4-2,Q9H6Z4-3";"RANB3_HUMAN";"Ran-binding protein 3";"RANBP3";2;6;3,08926300739458e-05;2;2;NA;2;2;2;NA;2;NA;NA;NA;NA;"cytoplasm, nucleus";0,000138869601444244
"1748";1748;"Q9H773";"Q9H773";"Q9H773";"DCTP1_HUMAN";"dCTP pyrophosphatase 1";"DCTPP1";5;12;0,000618216044185668;2;3;3;3;2;3;4;3;0,00056234482137291;0,000852041684907142;0,00103606311414696;0,000776335337026348;"cytosol";0,000277739202888488
"1749";1749;"Q9H845";"Q9H845";"Q9H845";"ACAD9_HUMAN";"Acyl-CoA dehydrogenase family member 9, mitochondrial";"ACAD9";4;8;0,000112825257661367;2;1;3;2;2;1;3;2;0,000153943026784854;7,77493754343608e-05;0,000212718272228241;0,000141682240788491;"dendrite, mitochondrion, nucleus";0,000185159468592325
"1752";1752;"Q9H9J2";"Q9H9J2";"Q9H9J2";"RM44_HUMAN";"39S ribosomal protein L44, mitochondrial";"MRPL44";1;2;5,27594013612267e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000132628561298934;0,000132507035436224;"mitochondrion, ribosome";4,62898671480813e-05
"1753";1753;"Q9H9Q2";"Q9H9Q2-1,Q9H9Q2-3";"Q9H9Q2-1,Q9H9Q2-3";"CSN7B_HUMAN";"COP9 signalosome complex subunit 7b";"COPS7B";3;7;0,000116110652238154;2;1;2;2;2;1;2;2;NA;NA;NA;NA;"COP9 signalosome, nucleus, cytoplasm";0,000162014535018284
"1755";1755;"Q9HAV4";"Q9HAV4";"Q9HAV4";"XPO5_HUMAN";"Exportin-5";"XPO5";2;5;3,63706836626397e-05;NA;1;2;1;NA;1;2;2;NA;4,01016296883206e-05;7,31439906166876e-05;7,30769697090139e-05;"nucleus, nucleoplasm, cytosol, cytoplasm";0,000115724667870203
"1756";1756;"Q9HAV7";"Q9HAV7";"Q9HAV7";"GRPE1_HUMAN";"GrpE protein homolog 1, mitochondrial";"GRPEL1";3;10;0,000403597263869292;3;1;3;3;3;1;3;3;0,000660819951382912;0,000222499364722295;0,000608746760616304;0,000608188973707277;"mitochondrial matrix, mitochondrion";0,000231449335740406
"1760";1760;"Q9HC38";"Q9HC38-2";"Q9HC38-2";"GLOD4_HUMAN";"Glyoxalase domain-containing protein 4";"GLOD4";10;32;0,000895392779651234;6;8;8;7;8;9;8;7;NA;NA;NA;NA;"mitochondrion";0,000740637874369301
"1761";1761;"Q9HC77";"Q9HC77";"Q9HC77";"CENPJ_HUMAN";"Centromere protein J";"CENPJ";2;2;1,30912714887349e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;6,57583494242547e-05;"microtubule, gamma-tubulin small complex, centriole, cytosol, centrosome";4,62898671480813e-05
"1762";1762;"Q9HCC0";"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-1,Q9HCC0-2";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";1;1;7,77802897510091e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix, cytosol";2,31449335740406e-05
"1764";1764;"Q9HCG8";"Q9HCG8";"Q9HCG8";"CWC22_HUMAN";"Pre-mRNA-splicing factor CWC22 homolog";"CWC22";1;4;3,85817648720865e-05;1;1;NA;NA;2;2;NA;NA;0,000105284823384796;0,00010634881529678;NA;NA;"cytoplasm, nucleus, catalytic step 2 spliceosome, nuclear speck, spliceosomal complex";9,25797342961626e-05
"1769";1769;"Q9NNW7";"Q9NNW7-1,Q9NNW7-2";"Q9NNW7-1,Q9NNW7-2";"TRXR2_HUMAN";"Thioredoxin reductase 2, mitochondrial";"TXNRD2";2;8;8,02265095508119e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"mitochondrial matrix, mitochondrion";0,000185159468592325
"1770";1770;"Q9NP66";"Q9NP66-1";"Q9NP66-1";"HM20A_HUMAN";"High mobility group protein 20A";"HMG20A";1;4;0,000100957471192664;NA;NA;1;1;NA;NA;2;2;NA;NA;NA;NA;"nucleus";9,25797342961626e-05
"1771";1771;"Q9NP77";"Q9NP77-1";"Q9NP77-1";"SSU72_HUMAN";"RNA polymerase II subunit A C-terminal domain phosphatase SSU72";"SSU72";2;2;9,02892848037488e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"nucleus, cytoplasm";4,62898671480813e-05
"1772";1772;"Q9NPF4";"Q9NPF4";"Q9NPF4";"OSGEP_HUMAN";"Probable tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP";"OSGEP";2;4;0,000104573858220461;2;2;NA;NA;2;2;NA;NA;0,000285369013831029;0,000288252908326794;NA;NA;"cytoplasm, nucleus";9,25797342961626e-05
"1774";1774;"Q9NQG5";"Q9NQG5";"Q9NQG5";"RPR1B_HUMAN";"Regulation of nuclear pre-mRNA domain-containing protein 1B";"RPRD1B";2;2;5,37304332881204e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000270139155529116;NA;"DNA-directed RNA polymerase II, holoenzyme, nucleus";4,62898671480813e-05
"1776";1776;"Q9NQT4";"Q9NQT4";"Q9NQT4";"EXOS5_HUMAN";"Exosome complex component RRP46";"EXOSC5";1;1;3,72683430892069e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000187201428786495;"exosome (RNase complex), cytoplasm, nucleolus, transcriptionally active chromatin, cytosol";2,31449335740406e-05
"1777";1777;"Q9NQW7";"Q9NQW7-1,Q9NQW7-2";"Q9NQW7-1,Q9NQW7-2";"XPP1_HUMAN";"Xaa-Pro aminopeptidase 1";"XPNPEP1";5;6;4,21736466739822e-05;2;NA;NA;4;2;NA;NA;4;NA;NA;NA;NA;"cytoplasm, cytosol";0,000138869601444244
"1779";1779;"Q9NR12";"Q9NR12-1,Q9NR12-2";"Q9NR12-1,Q9NR12-2";"PDLI7_HUMAN";"PDZ and LIM domain protein 7";"PDLIM7";1;2;1,91642464463099e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"stress fiber, cytoplasm, nucleus, actin cytoskeleton, ruffle, focal adhesion";4,62898671480813e-05
"1781";1781;"Q9NR30";"Q9NR30-1,Q9NR30-2";"Q9NR30-1,Q9NR30-2";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";15;44;0,000257012478707149;8;9;12;10;9;10;14;11;NA;NA;NA;NA;"nucleolus, nucleus";0,00101837707725779
"1782";1782;"Q9NR31";"Q9NR31";"Q9NR31";"SAR1A_HUMAN";"GTP-binding protein SAR1a";"SAR1A";2;4;0,000404412611877108;1;2;0;1;1;2;0;1;0,000482821311279771;0,000812834379541044;NA;0,000555458784909424;"sarcoplasmic reticulum, Golgi apparatus";9,25797342961626e-05
"1783";1783;"Q9NR45";"Q9NR45";"Q9NR45";"SIAS_HUMAN";"Sialic acid synthase";"NANS";4;14;0,000341539968700531;2;3;3;4;2;3;4;5;0,000266291419591628;0,000403473778368284;0,000490614845139231;0,000612706626251064;"cytosol, cytoplasm";0,000324029070036569
"1784";1784;"Q9NR50";"Q9NR50-1,Q9NR50-2,Q9NR50-3";"Q9NR50-1,Q9NR50-2,Q9NR50-3";"EI2BG_HUMAN";"Translation initiation factor eIF-2B subunit gamma";"EIF2B3";2;4;2,58349870972378e-05;NA;NA;2;1;NA;NA;2;2;NA;NA;NA;NA;"eukaryotic translation initiation factor 2B complex, cytoplasm, cytosol";9,25797342961626e-05
"1785";1785;"Q9NR56";"Q9NR56-1,Q9NR56-2,Q9NR56-3,Q9NR56-4,Q9NR56-5,Q9NR56-6";"Q9NR56-1,Q9NR56-2,Q9NR56-3,Q9NR56-4,Q9NR56-5,Q9NR56-6";"MBNL1_HUMAN";"Muscleblind-like protein 1";"MBNL1";3;9;3,38584818014058e-05;NA;2;2;3;NA;2;3;4;NA;NA;NA;NA;"cytoplasmic stress granule, nucleus, cytoplasm";0,000208304402166366
"1786";1786;"Q9NRF8";"Q9NRF8";"Q9NRF8";"PYRG2_HUMAN";"CTP synthase 2";"CTPS2";2;2;4,82854484497863e-05;0;1;1;0;0;1;1;0;NA;0,00010985747928268;0,000131496918284438;0;"cytosol, mitochondrion";4,62898671480813e-05
"1791";1791;"Q9NRW3";"Q9NRW3";"Q9NRW3";"ABC3C_HUMAN";"Probable DNA dC->dU-editing enzyme APOBEC-3C";"APOBEC3C";2;5;0,000230475279630622;2;1;1;1;2;1;1;1;0,000503150629649445;0,000254117695498621;0,0002317509597434;0,00023153860928856;"nucleus, cytoplasm";0,000115724667870203
"1793";1793;"Q9NRY2";"Q9NRY2-1";"Q9NRY2-1";"SOSSC_HUMAN";"SOSS complex subunit C";"INIP";1;2;0,000168424242806993;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"nucleus, SOSS complex";4,62898671480813e-05
"1795";1795;"Q9NSD9";"Q9NSD9";"Q9NSD9";"SYFB_HUMAN";"Phenylalanine--tRNA ligase beta subunit";"FARSB";10;34;0,000517048647851688;7;7;9;7;8;9;10;7;0,00064922661890251;0,00073776105144761;0,000747583741107741;0,000570359037543667;"cytoplasm, cytosol";0,000786927741517382
"1796";1796;"Q9NSI8";"Q9NSI8-1";"Q9NSI8-1";"SAMN1_HUMAN";"SAM domain-containing protein SAMSN-1";"SAMSN1";10;31;0,000727881714222178;9;5;7;7;10;5;8;8;NA;NA;NA;NA;"ruffle, cytoplasm, nucleus";0,00071749294079526
"1797";1797;"Q9NT62";"Q9NT62-1,Q9NT62-2";"Q9NT62-1,Q9NT62-2";"ATG3_HUMAN";"Ubiquitin-like-conjugating enzyme ATG3";"ATG3";3;5;6,97297820538505e-05;NA;NA;2;2;NA;NA;3;2;NA;NA;NA;NA;"cytosol, cytoplasmic ubiquitin ligase complex";0,000115724667870203
"1798";1798;"Q9NTJ3";"Q9NTJ3-1";"Q9NTJ3-1";"SMC4_HUMAN";"Structural maintenance of chromosomes protein 4";"SMC4";13;32;0,000217591568346922;7;10;5;7;9;11;5;7;NA;NA;NA;NA;"cytoplasm, nucleoplasm, cytosol, condensin complex, nucleus";0,000740637874369301
"1800";1800;"Q9NTM9";"Q9NTM9";"Q9NTM9";"CUTC_HUMAN";"Copper homeostasis protein cutC homolog";"CUTC";1;1;3,20808081537129e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000161291876744491;NA;"cytoplasm, nucleolus, nucleus";2,31449335740406e-05
"1801";1801;"Q9NTZ6";"Q9NTZ6";"Q9NTZ6";"RBM12_HUMAN";"RNA-binding protein 12";"RBM12";4;10;9,3970607574717e-05;3;2;3;2;3;2;3;2;0,000153860439324133;0,000103610219194717;0,000141736101988989;9,44041540017734e-05;"nucleus";0,000231449335740406
"1802";1802;"Q9NU22";"Q9NU22";"Q9NU22";"MDN1_HUMAN";"Midasin";"MDN1";1;1;1,56505729556176e-06;NA;1;NA;NA;NA;1;NA;NA;NA;8,62801324959579e-06;NA;NA;"cytoplasm, nucleolus, intermediate filament cytoskeleton, nucleus";2,31449335740406e-05
"1803";1803;"Q9NUJ1";"Q9NUJ1";"Q9NUJ1";"ABHDA_HUMAN";"Mycophenolic acid acyl-glucuronide esterase, mitochondrial";"ABHD10";2;2;5,72422263134878e-05;1;NA;NA;1;1;NA;NA;1;0,000156206894825808;NA;NA;0,000143765803153027;"cytosol, mitochondrion";4,62898671480813e-05
"1804";1804;"Q9NUL3";"Q9NUL3-1,Q9NUL3-2,Q9NUL3-3,Q9NUL3-4";"Q9NUL3-1,Q9NUL3-2,Q9NUL3-3,Q9NUL3-4";"STAU2_HUMAN";"Double-stranded RNA-binding protein Staufen homolog 2";"STAU2";1;1;3,84125466051036e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleolus, endoplasmic reticulum, microtubule";2,31449335740406e-05
"1807";1807;"Q9NVA2";"Q9NVA2-1,Q9NVA2-2";"Q9NVA2-1,Q9NVA2-2";"SEP11_HUMAN";"Septin-11";"SEPT11";3;7;0,000136843253908246;2;2;2;1;2;2;2;1;NA;NA;NA;NA;"stress fiber, dendritic spine, cell junction, synapse, septin complex, axon";0,000162014535018284
"1810";1810;"Q9NVP1";"Q9NVP1";"Q9NVP1";"DDX18_HUMAN";"ATP-dependent RNA helicase DDX18";"DDX18";2;2;2,61434645551153e-05;2;NA;NA;NA;2;NA;NA;NA;0,000142684506915514;NA;NA;NA;"nucleolus";4,62898671480813e-05
"1811";1811;"Q9NWH9";"Q9NWH9";"Q9NWH9";"SLTM_HUMAN";"SAFB-like transcription modulator";"SLTM";2;5;4,23503898740988e-05;1;1;1;2;1;1;1;2;4,62275723565738e-05;4,66947409523579e-05;4,25847991791547e-05;8,5091558539316e-05;"nucleus";0,000115724667870203
"1813";1813;"Q9NWY4";"Q9NWY4";"Q9NWY4";"CD027_HUMAN";"UPF0609 protein C4orf27";"C4orf27";1;1;2,53123139478718e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000127145479089094;"nucleus";2,31449335740406e-05
"1815";1815;"Q9NX40";"Q9NX40-1";"Q9NX40-1";"OCAD1_HUMAN";"OCIA domain-containing protein 1";"OCIAD1";2;2;7,1494372456846e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"endosome, mitochondrion";4,62898671480813e-05
"1816";1816;"Q9NX55";"Q9NX55-2";"Q9NX55-2";"HYPK_HUMAN";"Huntingtin-interacting protein K";"HYPK";1;1;6,78919428369274e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"cytoplasm, nucleus";2,31449335740406e-05
"1817";1817;"Q9NX58";"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";7;23;0,000531491805797265;7;5;4;3;7;7;5;4;0,000882836856772774;0,000891758667580914;0,000580906099620659;0,000464299058203972;"nucleolus, nucleus";0,000532333472202935
"1819";1819;"Q9NXV6";"Q9NXV6";"Q9NXV6";"CARF_HUMAN";"CDKN2A-interacting protein";"CDKN2AIP";4;5;7,55005226376175e-05;2;1;NA;2;2;1;NA;2;0,000164825206264474;8,32454519736863e-05;NA;0,000151697709533884;"granular component, nucleoplasm, nucleus, cytoplasm, nucleolus";0,000115724667870203
"1821";1821;"Q9NY27";"Q9NY27-1,Q9NY27-2,Q9NY27-3";"Q9NY27-1,Q9NY27-2,Q9NY27-3";"PP4R2_HUMAN";"Serine/threonine-protein phosphatase 4 regulatory subunit 2";"PPP4R2";2;2;1,40016956450258e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"cytoplasm, protein phosphatase 4 complex, nucleus, centrosome";4,62898671480813e-05
"1823";1823;"Q9NY65";"Q9NY65-1,Q9NY65-2";"Q9NY65-1,Q9NY65-2";"TBA8_HUMAN";"Tubulin alpha-8 chain";"TUBA8";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"microtubule, cytoplasm";0
"1824";1824;"Q9NYF8";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";9;21;6,6637417806245e-05;6;6;3;6;6;6;3;6;NA;NA;NA;NA;"nucleus, nucleolus, cytoplasm";0,000486043605054854
"1825";1825;"Q9NYL2";"Q9NYL2-1";"Q9NYL2-1";"MLTK_HUMAN";"Mitogen-activated protein kinase kinase kinase MLT";"MLTK";1;2;2,18951515649091e-05;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;"cytoplasm, nucleus";4,62898671480813e-05
"1827";1827;"Q9NYL9";"Q9NYL9";"Q9NYL9";"TMOD3_HUMAN";"Tropomodulin-3";"TMOD3";5;11;0,000273689394561363;4;3;2;2;4;3;2;2;0,000543173975189742;0,000411497404642654;0,000250185695177534;0,000249956453209241;"striated muscle thin filament";0,000254594269314447
"1829";1829;"Q9NYV4";"Q9NYV4-1,Q9NYV4-2,Q9NYV4-3";"Q9NYV4-1,Q9NYV4-2,Q9NYV4-3";"CDK12_HUMAN";"Cyclin-dependent kinase 12";"CDK12";1;1;2,1129680853972e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"nucleolus, cyclin K-CDK12 complex, nuclear speck, nucleus, nuclear cyclin-dependent protein kinase holoenzyme complex";2,31449335740406e-05
"1834";1834;"Q9NZL9";"Q9NZL9-5";"Q9NZL9-5";"MAT2B_HUMAN";"Methionine adenosyltransferase 2 subunit beta";"MAT2B";1;1;0,000104886953604355;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"cytosol, intracellular, mitochondrion, nucleus, methionine adenosyltransferase complex";2,31449335740406e-05
"1835";1835;"Q9NZL9";"Q9NZL9-1,Q9NZL9-2,Q9NZL9-3,Q9NZL9-4";"Q9NZL9-1,Q9NZL9-2,Q9NZL9-3,Q9NZL9-4";"MAT2B_HUMAN";"Methionine adenosyltransferase 2 subunit beta";"MAT2B";1;2;5,24434768021774e-05;0;0;1;1;0;0;1;1;NA;NA;NA;NA;"cytosol, intracellular, mitochondrion, nucleus, methionine adenosyltransferase complex";4,62898671480813e-05
"1836";1836;"Q9P016";"Q9P016-1,Q9P016-2";"Q9P016-1,Q9P016-2";"THYN1_HUMAN";"Thymocyte nuclear protein 1";"THYN1";2;3;5,83870708397575e-05;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;"nucleus";6,94348007221219e-05
"1841";1841;"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";14;45;0,000755005226376175;10;9;11;10;11;10;13;11;0,001007265149394;0,000924949466374292;0,00109659936890076;0,000927041558262625;"midbody, cytosol, nucleolus, chromosome, centromeric core region, mitotic spindle midzone, microtubule";0,00104152201083183
"1844";1844;"Q9P2J5";"Q9P2J5";"Q9P2J5";"SYLC_HUMAN";"Leucine--tRNA ligase, cytoplasmic";"LARS";23;67;0,000498971141105071;15;15;15;18;16;15;16;20;0,000650330745805406;0,000615846455927781;0,000599084113622394;0,000748168975592286;"nucleus, cytoplasm, cytosol";0,00155071054946072
"1846";1846;"Q9P2T1";"Q9P2T1-1,Q9P2T1-2";"Q9P2T1-1,Q9P2T1-2";"GMPR2_HUMAN";"GMP reductase 2";"GMPR2";1;2;2,51668408792058e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"cytosol, GMP reductase complex";4,62898671480813e-05
"1851";1851;"Q9UBQ5";"Q9UBQ5";"Q9UBQ5";"EIF3K_HUMAN";"Eukaryotic translation initiation factor 3 subunit K";"EIF3K";5;14;0,000562444260382985;4;3;4;3;4;3;4;3;0,000877051556269676;0,000664436176303735;0,000807939125710935;0,000605399116029721;"eukaryotic 43S preinitiation complex, nucleus, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol";0,000324029070036569
"1853";1853;"Q9UBS4";"Q9UBS4";"Q9UBS4";"DJB11_HUMAN";"DnaJ homolog subfamily B member 11";"DNAJB11";4;9;0,000220174708473946;2;1;2;2;3;1;3;2;0,000400552875558916;0,00013486693336519;0,000368988958250664;0,000245767238909645;"endoplasmic reticulum lumen, nucleus, endoplasmic reticulum";0,000208304402166366
"1854";1854;"Q9UBT2";"Q9UBT2";"Q9UBT2";"SAE2_HUMAN";"SUMO-activating enzyme subunit 2";"UBA2";14;39;0,000533694319394659;8;11;8;8;8;12;10;9;0,000597491372708716;0,000905294290213838;0,000688010661738218;0,000618642221692871;"cytoplasm, nucleoplasm";0,000902652409387585
"1857";1857;"Q9UG63";"Q9UG63";"Q9UG63";"ABCF2_HUMAN";"ATP-binding cassette sub-family F member 2";"ABCF2";2;2;2,81157644493214e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000141356925686183;NA;"mitochondrial envelope, ATP-binding cassette (ABC) transporter complex";4,62898671480813e-05
"1858";1858;"Q9UGI8";"Q9UGI8-1,Q9UGI8-2";"Q9UGI8-1,Q9UGI8-2";"TES_HUMAN";"Testin";"TES";5;18;0,000187226949248629;3;4;4;3;3;5;6;4;NA;NA;NA;NA;"protein complex, cytoplasm, focal adhesion";0,000416608804332732
"1861";1861;"Q9UHB9";"Q9UHB9-1";"Q9UHB9-1";"SRP68_HUMAN";"Signal recognition particle 68 kDa protein";"SRP68";9;33;0,000460950559261244;8;7;5;5;10;8;6;9;NA;NA;NA;NA;"signal recognition particle, endoplasmic reticulum targeting, cytosol, nucleolus, endoplasmic reticulum, ribosome";0,000763782807943341
"1862";1862;"Q9UHD8";"Q9UHD8-1,Q9UHD8-2,Q9UHD8-3,Q9UHD8-5,Q9UHD8-7";"Q9UHD8-1,Q9UHD8-2,Q9UHD8-3,Q9UHD8-5,Q9UHD8-7";"SEPT9_HUMAN";"Septin-9";"SEPT9";1;2;5,97819837949736e-06;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"microtubule, actin cytoskeleton, perinuclear region of cytoplasm, stress fiber, cytoplasm";4,62898671480813e-05
"1864";1864;"Q9UHI6";"Q9UHI6";"Q9UHI6";"DDX20_HUMAN";"Probable ATP-dependent RNA helicase DDX20";"DDX20";1;1;1,06287143518976e-05;1;NA;NA;NA;1;NA;NA;NA;5,80088711367686e-05;NA;NA;NA;"nucleus, nucleoplasm, cytoskeleton, transcriptional repressor complex, SMN complex, cytoplasm, cytosol, SMN-Sm protein complex, Gemini of coiled bodies";2,31449335740406e-05
"1866";1866;"Q9UHV9";"Q9UHV9";"Q9UHV9";"PFD2_HUMAN";"Prefoldin subunit 2";"PFDN2";5;18;0,00102366942381393;5;3;4;3;6;3;5;4;0,00186231077207912;0,000940565496326066;0,00142963254387162;0,00114265807181367;"prefoldin complex, mitochondrion, nucleus, cytoplasm, Golgi apparatus, nucleolus";0,000416608804332732
