Accession	Gene name	GO ID (C)	GO name (C)	Entry name
O14967	CLGN	GO:0005789	endoplasmic reticulum membrane	CLGN_HUMAN
O14967	CLGN	GO:0005635	nuclear envelope	CLGN_HUMAN
O14967	CLGN	GO:0005783	endoplasmic reticulum	CLGN_HUMAN
O14967	CLGN	GO:0016021	integral to membrane	CLGN_HUMAN
Q9UG56	PISD	GO:0005634	nucleus	PISD_HUMAN
Q9UG56	PISD	GO:0005739	mitochondrion	PISD_HUMAN
Q5JTJ3	COA6	GO:0005739	mitochondrion	COA6_HUMAN
Q0ZLH3	DFNB59	GO:0043025	neuronal cell body	PJVK_HUMAN
P0C1S8	WEE2	GO:0005813	centrosome	WEE2_HUMAN
P0C1S8	WEE2	GO:0005737	cytoplasm	WEE2_HUMAN
P0C1S8	WEE2	GO:0005634	nucleus	WEE2_HUMAN
Q96PJ5	FCRL4	GO:0005886	plasma membrane	FCRL4_HUMAN
Q96PJ5	FCRL4	GO:0016021	integral to membrane	FCRL4_HUMAN
A4FU28	CTAGE9	GO:0016021	integral to membrane	CTGE9_HUMAN
P0C7L1	SPINK8	GO:0005576	extracellular region	ISK8_HUMAN
B2RTY4	MYO9A	GO:0005829	cytosol	MYO9A_HUMAN
B2RTY4	MYO9A	GO:0016021	integral to membrane	MYO9A_HUMAN
B2RTY4	MYO9A	GO:0016461	unconventional myosin complex	MYO9A_HUMAN
A6NM11	LRRC37A2	GO:0016021	integral to membrane	L37A2_HUMAN
O75871	CEACAM4	GO:0005887	integral to plasma membrane	CEAM4_HUMAN
A8MWA4	ZNF705E	GO:0005634	nucleus	Z705E_HUMAN
P0C7N5	OR8U9	GO:0005886	plasma membrane	OR8U9_HUMAN
P0C7N5	OR8U9	GO:0016021	integral to membrane	OR8U9_HUMAN
E2RYF6	MUC22	GO:0005886	plasma membrane	MUC22_HUMAN
E2RYF6	MUC22	GO:0016021	integral to membrane	MUC22_HUMAN
Q15415	RBMY1J	GO:0005634	nucleus	RBY1F_HUMAN
Q8N4B1	FAM109A	GO:0055037	recycling endosome	SESQ1_HUMAN
Q8N4B1	FAM109A	GO:0005769	early endosome	SESQ1_HUMAN
Q8N4B1	FAM109A	GO:0005794	Golgi apparatus	SESQ1_HUMAN
Q8N4B1	FAM109A	GO:0030136	clathrin-coated vesicle	SESQ1_HUMAN
Q8N4B1	FAM109A	GO:0005802	trans-Golgi network	SESQ1_HUMAN
Q9BZM6	ULBP1	GO:0005783	endoplasmic reticulum	N2DL1_HUMAN
Q9BZM6	ULBP1	GO:0046658	anchored to plasma membrane	N2DL1_HUMAN
Q96JM3	CHAMP1	GO:0005634	nucleus	CHAP1_HUMAN
Q96JM3	CHAMP1	GO:0005737	cytoplasm	CHAP1_HUMAN
Q96JM3	CHAMP1	GO:0005819	spindle	CHAP1_HUMAN
Q96JM3	CHAMP1	GO:0000777	condensed chromosome kinetochore	CHAP1_HUMAN
Q9HB20	PLEKHA3	GO:0005794	Golgi apparatus	PKHA3_HUMAN
Q9HB20	PLEKHA3	GO:0016020	membrane	PKHA3_HUMAN
Q8NHU6	TDRD7	GO:0005759	mitochondrial matrix	TDRD7_HUMAN
Q8NHU6	TDRD7	GO:0033391	chromatoid body	TDRD7_HUMAN
Q8NHU6	TDRD7	GO:0043186	P granule	TDRD7_HUMAN
Q9GZU8	FAM192A	GO:0005634	nucleus	F192A_HUMAN
Q9BZB8	CPEB1	GO:0000932	cytoplasmic mRNA processing body	CPEB1_HUMAN
Q9BZB8	CPEB1	GO:0030054	cell junction	CPEB1_HUMAN
Q9BZB8	CPEB1	GO:0014069	postsynaptic density	CPEB1_HUMAN
Q9BZB8	CPEB1	GO:0030425	dendrite	CPEB1_HUMAN
Q9BZB8	CPEB1	GO:0045211	postsynaptic membrane	CPEB1_HUMAN
Q9BZB8	CPEB1	GO:0072687	meiotic spindle	CPEB1_HUMAN
O00444	PLK4	GO:0005829	cytosol	PLK4_HUMAN
O00444	PLK4	GO:0005814	centriole	PLK4_HUMAN
O00444	PLK4	GO:0032154	cleavage furrow	PLK4_HUMAN
O00444	PLK4	GO:0005730	nucleolus	PLK4_HUMAN
Q96QK8	SMIM14	GO:0016021	integral to membrane	SIM14_HUMAN
Q9BSA4	TTYH2	GO:0034707	chloride channel complex	TTYH2_HUMAN
Q9BSA4	TTYH2	GO:0005886	plasma membrane	TTYH2_HUMAN
Q9H5I5	PIEZO2	GO:0016021	integral to membrane	PIEZ2_HUMAN
Q8N2X6	C5orf55	GO:0005576	extracellular region	CE055_HUMAN
Q8WV28	BLNK	GO:0005829	cytosol	BLNK_HUMAN
Q8WV28	BLNK	GO:0005886	plasma membrane	BLNK_HUMAN
Q9NWS1	PARPBP	GO:0005634	nucleus	PARI_HUMAN
Q9NWS1	PARPBP	GO:0000785	chromatin	PARI_HUMAN
Q9NWS1	PARPBP	GO:0005737	cytoplasm	PARI_HUMAN
Q9H720	CWH43	GO:0016021	integral to membrane	PG2IP_HUMAN
Q8WV19	SFT2D1	GO:0016021	integral to membrane	SFT2A_HUMAN
Q8N3E9	PLCD3	GO:0005829	cytosol	PLCD3_HUMAN
Q8N3E9	PLCD3	GO:0032154	cleavage furrow	PLCD3_HUMAN
Q8N3E9	PLCD3	GO:0005886	plasma membrane	PLCD3_HUMAN
Q9UI36	DACH1	GO:0005667	transcription factor complex	DACH1_HUMAN
Q9UI36	DACH1	GO:0005737	cytoplasm	DACH1_HUMAN
Q9UI36	DACH1	GO:0005730	nucleolus	DACH1_HUMAN
Q8WUN7	UBTD2	GO:0005737	cytoplasm	UBTD2_HUMAN
Q8WUN7	UBTD2	GO:0005634	nucleus	UBTD2_HUMAN
Q9H0W9	C11orf54	GO:0005634	nucleus	CK054_HUMAN
Q96N38	ZNF714	GO:0005634	nucleus	ZN714_HUMAN
O43361	ZNF749	GO:0005634	nucleus	ZN749_HUMAN
Q9HCK4	ROBO2	GO:0030673	axolemma	ROBO2_HUMAN
Q9HCK4	ROBO2	GO:0016021	integral to membrane	ROBO2_HUMAN
Q9HCK4	ROBO2	GO:0009986	cell surface	ROBO2_HUMAN
Q9Y5B0	CTDP1	GO:0000922	spindle pole	CTDP1_HUMAN
Q9Y5B0	CTDP1	GO:0030496	midbody	CTDP1_HUMAN
Q9Y5B0	CTDP1	GO:0015629	actin cytoskeleton	CTDP1_HUMAN
Q9Y5B0	CTDP1	GO:0051233	spindle midzone	CTDP1_HUMAN
Q9Y5B0	CTDP1	GO:0005654	nucleoplasm	CTDP1_HUMAN
Q9Y5B0	CTDP1	GO:0005737	cytoplasm	CTDP1_HUMAN
Q9Y5B0	CTDP1	GO:0005813	centrosome	CTDP1_HUMAN
O95785	WIZ	GO:0005634	nucleus	WIZ_HUMAN
O75200	NPIPB7	GO:0005576	extracellular region	NPIB7_HUMAN
Q8IYM0	FAM186B	GO:0043234	protein complex	F186B_HUMAN
Q9H2L4	TMEM60	GO:0016021	integral to membrane	TMM60_HUMAN
Q86Y38	XYLT1	GO:0000139	Golgi membrane	XYLT1_HUMAN
Q86Y38	XYLT1	GO:0016021	integral to membrane	XYLT1_HUMAN
Q86Y38	XYLT1	GO:0005789	endoplasmic reticulum membrane	XYLT1_HUMAN
Q86Y38	XYLT1	GO:0005576	extracellular region	XYLT1_HUMAN
Q86SH2	ZAR1	GO:0005737	cytoplasm	ZAR1_HUMAN
Q86Z20	CCDC125	GO:0045111	intermediate filament cytoskeleton	CC125_HUMAN
Q86Z20	CCDC125	GO:0005737	cytoplasm	CC125_HUMAN
Q7Z3Z4	PIWIL4	GO:0005634	nucleus	PIWL4_HUMAN
Q7Z3Z4	PIWIL4	GO:0071547	piP-body	PIWL4_HUMAN
Q8IUZ0	LRRC49	GO:0005737	cytoplasm	LRC49_HUMAN
Q8IUZ0	LRRC49	GO:0005874	microtubule	LRC49_HUMAN
P0DKB5	TPBGL	GO:0016021	integral to membrane	TPBGL_HUMAN
P28356	HOXD9	GO:0005634	nucleus	HXD9_HUMAN
P27352	GIF	GO:0016324	apical plasma membrane	IF_HUMAN
P27352	GIF	GO:0005615	extracellular space	IF_HUMAN
P27352	GIF	GO:0043202	lysosomal lumen	IF_HUMAN
P27352	GIF	GO:0005768	endosome	IF_HUMAN
P27352	GIF	GO:0005902	microvillus	IF_HUMAN
Q13239	SLA	GO:0005768	endosome	SLAP1_HUMAN
P01579	IFNG	GO:0005576	extracellular region	IFNG_HUMAN
P01579	IFNG	GO:0005615	extracellular space	IFNG_HUMAN
P01579	IFNG	GO:0009897	external side of plasma membrane	IFNG_HUMAN
P31946	YWHAB	GO:0005829	cytosol	1433B_HUMAN
P31946	YWHAB	GO:0017053	transcriptional repressor complex	1433B_HUMAN
P31946	YWHAB	GO:0030659	cytoplasmic vesicle membrane	1433B_HUMAN
P31946	YWHAB	GO:0042470	melanosome	1433B_HUMAN
P31946	YWHAB	GO:0070062	extracellular vesicular exosome	1433B_HUMAN
P31946	YWHAB	GO:0048471	perinuclear region of cytoplasm	1433B_HUMAN
P13765	HLA-DOB	GO:0042613	MHC class II protein complex	DOB_HUMAN
P13765	HLA-DOB	GO:0010008	endosome membrane	DOB_HUMAN
P13765	HLA-DOB	GO:0005765	lysosomal membrane	DOB_HUMAN
P13765	HLA-DOB	GO:0016021	integral to membrane	DOB_HUMAN
P14060	HSD3B1	GO:0016021	integral to membrane	3BHS1_HUMAN
P14060	HSD3B1	GO:0030868	smooth endoplasmic reticulum membrane	3BHS1_HUMAN
P14060	HSD3B1	GO:0005758	mitochondrial intermembrane space	3BHS1_HUMAN
P14060	HSD3B1	GO:0005743	mitochondrial inner membrane	3BHS1_HUMAN
Q86UZ6	ZBTB46	GO:0005634	nucleus	ZBT46_HUMAN
Q96T54	KCNK17	GO:0005886	plasma membrane	KCNKH_HUMAN
Q96T54	KCNK17	GO:0016021	integral to membrane	KCNKH_HUMAN
Q9Y5E4	PCDHB5	GO:0016021	integral to membrane	PCDB5_HUMAN
Q9Y5E4	PCDHB5	GO:0005886	plasma membrane	PCDB5_HUMAN
P09543	CNP	GO:0035748	myelin sheath abaxonal region	CN37_HUMAN
P09543	CNP	GO:0005874	microtubule	CN37_HUMAN
P09543	CNP	GO:0048471	perinuclear region of cytoplasm	CN37_HUMAN
P09543	CNP	GO:0005902	microvillus	CN37_HUMAN
P09543	CNP	GO:0005886	plasma membrane	CN37_HUMAN
P09543	CNP	GO:0035749	myelin sheath adaxonal region	CN37_HUMAN
P09543	CNP	GO:0005741	mitochondrial outer membrane	CN37_HUMAN
P09543	CNP	GO:0005743	mitochondrial inner membrane	CN37_HUMAN
P09543	CNP	GO:0005737	cytoplasm	CN37_HUMAN
P09543	CNP	GO:0042470	melanosome	CN37_HUMAN
P09543	CNP	GO:0005615	extracellular space	CN37_HUMAN
P09543	CNP	GO:0031143	pseudopodium	CN37_HUMAN
P78358	CTAG1A	GO:0005737	cytoplasm	CTG1B_HUMAN
P57076	C21orf59	GO:0005829	cytosol	CU059_HUMAN
P57076	C21orf59	GO:0005634	nucleus	CU059_HUMAN
Q9Y5H9	PCDHA2	GO:0005887	integral to plasma membrane	PCDA2_HUMAN
Q9H9E3	COG4	GO:0000139	Golgi membrane	COG4_HUMAN
Q9H9E3	COG4	GO:0017119	Golgi transport complex	COG4_HUMAN
P31785	IL2RG	GO:0009897	external side of plasma membrane	IL2RG_HUMAN
P31785	IL2RG	GO:0005887	integral to plasma membrane	IL2RG_HUMAN
Q9H1M4	DEFB127	GO:0005576	extracellular region	DB127_HUMAN
Q9BQ89	FAM110A	GO:0000922	spindle pole	F110A_HUMAN
Q9BQ89	FAM110A	GO:0005815	microtubule organizing center	F110A_HUMAN
Q9BQ89	FAM110A	GO:0005737	cytoplasm	F110A_HUMAN
Q9BQP7	MGME1	GO:0005739	mitochondrion	MGME1_HUMAN
P48165	GJA8	GO:0005922	connexon complex	CXA8_HUMAN
P48165	GJA8	GO:0005887	integral to plasma membrane	CXA8_HUMAN
Q9Y3A0	COQ4	GO:0005743	mitochondrial inner membrane	COQ4_HUMAN
Q9Y3A0	COQ4	GO:0005739	mitochondrion	COQ4_HUMAN
P78352	DLG4	GO:0030054	cell junction	DLG4_HUMAN
P78352	DLG4	GO:0044306	neuron projection terminus	DLG4_HUMAN
P78352	DLG4	GO:0032839	dendrite cytoplasm	DLG4_HUMAN
P78352	DLG4	GO:0030863	cortical cytoskeleton	DLG4_HUMAN
P78352	DLG4	GO:0008021	synaptic vesicle	DLG4_HUMAN
P78352	DLG4	GO:0031234	extrinsic to internal side of plasma membrane	DLG4_HUMAN
P78352	DLG4	GO:0045211	postsynaptic membrane	DLG4_HUMAN
P78352	DLG4	GO:0060076	excitatory synapse	DLG4_HUMAN
P78352	DLG4	GO:0030666	endocytic vesicle membrane	DLG4_HUMAN
P78352	DLG4	GO:0032281	alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex	DLG4_HUMAN
P78352	DLG4	GO:0044224	juxtaparanode region of axon	DLG4_HUMAN
P78352	DLG4	GO:0005783	endoplasmic reticulum	DLG4_HUMAN
P78352	DLG4	GO:0097481	neuronal postsynaptic density	DLG4_HUMAN
P49916	LIG3	GO:0000795	synaptonemal complex	DNLI3_HUMAN
P49916	LIG3	GO:0005694	chromosome	DNLI3_HUMAN
P49916	LIG3	GO:0005654	nucleoplasm	DNLI3_HUMAN
P59666	DEFA3	GO:0005576	extracellular region	DEF3_HUMAN
P59666	DEFA3	GO:0005615	extracellular space	DEF3_HUMAN
P59666	DEFA3	GO:0005796	Golgi lumen	DEF3_HUMAN
P59666	DEFA3	GO:0035578	azurophil granule lumen	DEF3_HUMAN
P10767	FGF6	GO:0005576	extracellular region	FGF6_HUMAN
P10767	FGF6	GO:0042383	sarcolemma	FGF6_HUMAN
P10767	FGF6	GO:0005615	extracellular space	FGF6_HUMAN
Q9UI10	EIF2B4	GO:0005851	eukaryotic translation initiation factor 2B complex	EI2BD_HUMAN
Q9UI10	EIF2B4	GO:0005829	cytosol	EI2BD_HUMAN
Q96PP9	GBP4	GO:0005737	cytoplasm	GBP4_HUMAN
Q96PP9	GBP4	GO:0005634	nucleus	GBP4_HUMAN
O75400	PRPF40A	GO:0016363	nuclear matrix	PR40A_HUMAN
O75400	PRPF40A	GO:0016607	nuclear speck	PR40A_HUMAN
O00358	FOXE1	GO:0005667	transcription factor complex	FOXE1_HUMAN
O00358	FOXE1	GO:0005634	nucleus	FOXE1_HUMAN
P22087	FBL	GO:0031428	box C/D snoRNP complex	FBRL_HUMAN
P22087	FBL	GO:0015030	Cajal body	FBRL_HUMAN
P22087	FBL	GO:0001652	granular component	FBRL_HUMAN
Q92643	PIGK	GO:0042765	GPI-anchor transamidase complex	GPI8_HUMAN
O95249	GOSR1	GO:0016021	integral to membrane	GOSR1_HUMAN
O95249	GOSR1	GO:0005801	cis-Golgi network	GOSR1_HUMAN
O95249	GOSR1	GO:0031201	SNARE complex	GOSR1_HUMAN
O95249	GOSR1	GO:0000139	Golgi membrane	GOSR1_HUMAN
O15217	GSTA4	GO:0005829	cytosol	GSTA4_HUMAN
O75822	EIF3J	GO:0016282	eukaryotic 43S preinitiation complex	EIF3J_HUMAN
O75822	EIF3J	GO:0033290	eukaryotic 48S preinitiation complex	EIF3J_HUMAN
O75822	EIF3J	GO:0005829	cytosol	EIF3J_HUMAN
O75822	EIF3J	GO:0005852	eukaryotic translation initiation factor 3 complex	EIF3J_HUMAN
Q99501	GAS2L1	GO:0005737	cytoplasm	GA2L1_HUMAN
Q99501	GAS2L1	GO:0001725	stress fiber	GA2L1_HUMAN
Q99501	GAS2L1	GO:0005874	microtubule	GA2L1_HUMAN
P21980	TGM2	GO:0005739	mitochondrion	TGM2_HUMAN
P21980	TGM2	GO:0005886	plasma membrane	TGM2_HUMAN
P40225	THPO	GO:0005615	extracellular space	TPO_HUMAN
P49767	VEGFC	GO:0005576	extracellular region	VEGFC_HUMAN
P49767	VEGFC	GO:0016020	membrane	VEGFC_HUMAN
P49767	VEGFC	GO:0005615	extracellular space	VEGFC_HUMAN
P49767	VEGFC	GO:0031093	platelet alpha granule lumen	VEGFC_HUMAN
Q99871	HAUS7	GO:0005730	nucleolus	HAUS7_HUMAN
Q99871	HAUS7	GO:0005813	centrosome	HAUS7_HUMAN
Q99871	HAUS7	GO:0005874	microtubule	HAUS7_HUMAN
Q99871	HAUS7	GO:0005819	spindle	HAUS7_HUMAN
Q99871	HAUS7	GO:0005737	cytoplasm	HAUS7_HUMAN
Q99871	HAUS7	GO:0070652	HAUS complex	HAUS7_HUMAN
Q99871	HAUS7	GO:0005886	plasma membrane	HAUS7_HUMAN
Q9HBT7	ZNF287	GO:0005634	nucleus	ZN287_HUMAN
Q9Y2K1	ZBTB1	GO:0005634	nucleus	ZBTB1_HUMAN
P01624		GO:0005576	extracellular region	KV306_HUMAN
P01624		GO:0005886	plasma membrane	KV306_HUMAN
O60216	RAD21	GO:0008278	cohesin complex	RAD21_HUMAN
O60216	RAD21	GO:0034991	nuclear meiotic cohesin complex	RAD21_HUMAN
O60216	RAD21	GO:0005654	nucleoplasm	RAD21_HUMAN
O60216	RAD21	GO:0005829	cytosol	RAD21_HUMAN
O60216	RAD21	GO:0000775	chromosome, centromeric region	RAD21_HUMAN
P00451	F8	GO:0031093	platelet alpha granule lumen	FA8_HUMAN
P00451	F8	GO:0005615	extracellular space	FA8_HUMAN
P00451	F8	GO:0005886	plasma membrane	FA8_HUMAN
P00451	F8	GO:0005576	extracellular region	FA8_HUMAN
Q15049	MLC1	GO:0016324	apical plasma membrane	MLC1_HUMAN
Q15049	MLC1	GO:0048471	perinuclear region of cytoplasm	MLC1_HUMAN
Q15049	MLC1	GO:0016021	integral to membrane	MLC1_HUMAN
Q15049	MLC1	GO:0031410	cytoplasmic vesicle	MLC1_HUMAN
Q15049	MLC1	GO:0005901	caveola	MLC1_HUMAN
Q15049	MLC1	GO:0005764	lysosome	MLC1_HUMAN
Q15049	MLC1	GO:0005769	early endosome	MLC1_HUMAN
Q15049	MLC1	GO:0016323	basolateral plasma membrane	MLC1_HUMAN
Q15049	MLC1	GO:0005911	cell-cell junction	MLC1_HUMAN
Q15049	MLC1	GO:0005783	endoplasmic reticulum	MLC1_HUMAN
Q15049	MLC1	GO:0055037	recycling endosome	MLC1_HUMAN
P00746	CFD	GO:0005615	extracellular space	CFAD_HUMAN
P00746	CFD	GO:0005576	extracellular region	CFAD_HUMAN
P00746	CFD	GO:0031093	platelet alpha granule lumen	CFAD_HUMAN
P33763	S100A5	GO:0005634	nucleus	S10A5_HUMAN
P33763	S100A5	GO:0043025	neuronal cell body	S10A5_HUMAN
P30872	SSTR1	GO:0005887	integral to plasma membrane	SSR1_HUMAN
P30872	SSTR1	GO:0005737	cytoplasm	SSR1_HUMAN
Q9UHE8	STEAP1	GO:0010008	endosome membrane	STEA1_HUMAN
Q9UHE8	STEAP1	GO:0005887	integral to plasma membrane	STEA1_HUMAN
Q9UHE8	STEAP1	GO:0005911	cell-cell junction	STEA1_HUMAN
P20061	TCN1	GO:0005576	extracellular region	TCO1_HUMAN
Q99747	NAPG	GO:0005765	lysosomal membrane	SNAG_HUMAN
Q99747	NAPG	GO:0005739	mitochondrion	SNAG_HUMAN
P49223	SPINT3	GO:0005576	extracellular region	SPIT3_HUMAN
P78556	CCL20	GO:0005615	extracellular space	CCL20_HUMAN
Q9BVV6	KIAA0586	GO:0005737	cytoplasm	TALD3_HUMAN
Q9BVV6	KIAA0586	GO:0005813	centrosome	TALD3_HUMAN
Q9BT88	SYT11	GO:0030054	cell junction	SYT11_HUMAN
Q9BT88	SYT11	GO:0030672	synaptic vesicle membrane	SYT11_HUMAN
Q9BT88	SYT11	GO:0005887	integral to plasma membrane	SYT11_HUMAN
Q9BYQ0	KRTAP9-8	GO:0045095	keratin filament	KRA98_HUMAN
P48048	KCNJ1	GO:0008076	voltage-gated potassium channel complex	IRK1_HUMAN
Q8N135	LGI4	GO:0005615	extracellular space	LGI4_HUMAN
Q9BY71	LRRC3	GO:0016021	integral to membrane	LRRC3_HUMAN
Q14722	KCNAB1	GO:0005886	plasma membrane	KCAB1_HUMAN
Q14722	KCNAB1	GO:0005737	cytoplasm	KCAB1_HUMAN
Q14722	KCNAB1	GO:0016021	integral to membrane	KCAB1_HUMAN
Q9NPC1	LTB4R2	GO:0005887	integral to plasma membrane	LT4R2_HUMAN
P20916	MAG	GO:0005886	plasma membrane	MAG_HUMAN
P20916	MAG	GO:0043220	Schmidt-Lanterman incisure	MAG_HUMAN
P20916	MAG	GO:0016021	integral to membrane	MAG_HUMAN
P20916	MAG	GO:0033270	paranode region of axon	MAG_HUMAN
P06239	LCK	GO:0030139	endocytic vesicle	LCK_HUMAN
P06239	LCK	GO:0000242	pericentriolar material	LCK_HUMAN
P06239	LCK	GO:0001772	immunological synapse	LCK_HUMAN
P06239	LCK	GO:0045121	membrane raft	LCK_HUMAN
P06239	LCK	GO:0005829	cytosol	LCK_HUMAN
P09237	MMP7	GO:0005578	proteinaceous extracellular matrix	MMP7_HUMAN
P09237	MMP7	GO:0005615	extracellular space	MMP7_HUMAN
Q9UKM7	MAN1B1	GO:0044322	endoplasmic reticulum quality control compartment	MA1B1_HUMAN
Q9UKM7	MAN1B1	GO:0016021	integral to membrane	MA1B1_HUMAN
Q9UKM7	MAN1B1	GO:0005789	endoplasmic reticulum membrane	MA1B1_HUMAN
O96033	MOCS2	GO:0019008	molybdopterin synthase complex	MOC2A_HUMAN
O96033	MOCS2	GO:0005829	cytosol	MOC2A_HUMAN
O15194	CTDSPL	GO:0005634	nucleus	CTDSL_HUMAN
Q12908	SLC10A2	GO:0000502	proteasome complex	NTCP2_HUMAN
Q12908	SLC10A2	GO:0005887	integral to plasma membrane	NTCP2_HUMAN
Q12908	SLC10A2	GO:0016324	apical plasma membrane	NTCP2_HUMAN
Q12908	SLC10A2	GO:0005634	nucleus	NTCP2_HUMAN
P29120	PCSK1	GO:0005615	extracellular space	NEC1_HUMAN
P29120	PCSK1	GO:0030133	transport vesicle	NEC1_HUMAN
P29120	PCSK1	GO:0034774	secretory granule lumen	NEC1_HUMAN
P29120	PCSK1	GO:0005794	Golgi apparatus	NEC1_HUMAN
Q16621	NFE2	GO:0016605	PML body	NFE2_HUMAN
Q16621	NFE2	GO:0015629	actin cytoskeleton	NFE2_HUMAN
Q16621	NFE2	GO:0005654	nucleoplasm	NFE2_HUMAN
Q16621	NFE2	GO:0005737	cytoplasm	NFE2_HUMAN
Q8NH87	OR9G1	GO:0016021	integral to membrane	OR9G1_HUMAN
Q8NH87	OR9G1	GO:0005886	plasma membrane	OR9G1_HUMAN
Q8N2Q7	NLGN1	GO:0045211	postsynaptic membrane	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0005887	integral to plasma membrane	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0009897	external side of plasma membrane	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0032433	filopodium tip	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0097481	neuronal postsynaptic density	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0009986	cell surface	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0030054	cell junction	NLGN1_HUMAN
Q8N2Q7	NLGN1	GO:0017146	N-methyl-D-aspartate selective glutamate receptor complex	NLGN1_HUMAN
Q9HC10	OTOF	GO:0030054	cell junction	OTOF_HUMAN
Q9HC10	OTOF	GO:0030672	synaptic vesicle membrane	OTOF_HUMAN
Q9HC10	OTOF	GO:0005829	cytosol	OTOF_HUMAN
Q9HC10	OTOF	GO:0016021	integral to membrane	OTOF_HUMAN
Q9HC10	OTOF	GO:0016323	basolateral plasma membrane	OTOF_HUMAN
Q9HC10	OTOF	GO:0005789	endoplasmic reticulum membrane	OTOF_HUMAN
Q8NGZ2	OR14K1	GO:0005886	plasma membrane	O14K1_HUMAN
Q8NGZ2	OR14K1	GO:0016021	integral to membrane	O14K1_HUMAN
P53350	PLK1	GO:0005654	nucleoplasm	PLK1_HUMAN
P53350	PLK1	GO:0000922	spindle pole	PLK1_HUMAN
P53350	PLK1	GO:0030496	midbody	PLK1_HUMAN
P53350	PLK1	GO:0005876	spindle microtubule	PLK1_HUMAN
P53350	PLK1	GO:0051233	spindle midzone	PLK1_HUMAN
P53350	PLK1	GO:0000942	condensed nuclear chromosome outer kinetochore	PLK1_HUMAN
P53350	PLK1	GO:0005829	cytosol	PLK1_HUMAN
P53350	PLK1	GO:0005813	centrosome	PLK1_HUMAN
Q9NX52	RHBDL2	GO:0005886	plasma membrane	RHBL2_HUMAN
Q9NX52	RHBDL2	GO:0016021	integral to membrane	RHBL2_HUMAN
Q06609	RAD51	GO:0005759	mitochondrial matrix	RAD51_HUMAN
Q06609	RAD51	GO:0005739	mitochondrion	RAD51_HUMAN
Q06609	RAD51	GO:0000800	lateral element	RAD51_HUMAN
Q06609	RAD51	GO:0048471	perinuclear region of cytoplasm	RAD51_HUMAN
Q06609	RAD51	GO:0005634	nucleus	RAD51_HUMAN
Q06609	RAD51	GO:0000794	condensed nuclear chromosome	RAD51_HUMAN
Q06609	RAD51	GO:0016605	PML body	RAD51_HUMAN
Q96BH1	RNF25	GO:0005634	nucleus	RNF25_HUMAN
Q96BH1	RNF25	GO:0005829	cytosol	RNF25_HUMAN
P31942	HNRNPH3	GO:0030529	ribonucleoprotein complex	HNRH3_HUMAN
P31942	HNRNPH3	GO:0005634	nucleus	HNRH3_HUMAN
P56715	RP1	GO:0001917	photoreceptor inner segment	RP1_HUMAN
P56715	RP1	GO:0032391	photoreceptor connecting cilium	RP1_HUMAN
P56715	RP1	GO:0035085	cilium axoneme	RP1_HUMAN
P56715	RP1	GO:0005874	microtubule	RP1_HUMAN
P56715	RP1	GO:0005875	microtubule associated complex	RP1_HUMAN
P56715	RP1	GO:0001750	photoreceptor outer segment	RP1_HUMAN
P09234	SNRPC	GO:0071004	U2-type prespliceosome	RU1C_HUMAN
P09234	SNRPC	GO:0000243	commitment complex	RU1C_HUMAN
P09234	SNRPC	GO:0015030	Cajal body	RU1C_HUMAN
P09234	SNRPC	GO:0005685	U1 snRNP	RU1C_HUMAN
Q9NYB5	SLCO1C1	GO:0005886	plasma membrane	SO1C1_HUMAN
Q9NYB5	SLCO1C1	GO:0016021	integral to membrane	SO1C1_HUMAN
P0CJ89	DUX4L6	GO:0005634	nucleus	DU4L6_HUMAN
P61254	RPL26	GO:0022625	cytosolic large ribosomal subunit	RL26_HUMAN
P61582		GO:0005634	nucleus	NP12_HUMAN
Q6YP21	CCBL2	GO:0005739	mitochondrion	KAT3_HUMAN
Q6ZN18	AEBP2	GO:0035098	ESC/E(Z) complex	AEBP2_HUMAN
Q6UWT4	C5orf46	GO:0005576	extracellular region	CE046_HUMAN
Q8IWE2	FAM114A1	GO:0005737	cytoplasm	NXP20_HUMAN
Q92529	SHC3	GO:0005829	cytosol	SHC3_HUMAN
O95273	CCNDBP1	GO:0005634	nucleus	CCDB1_HUMAN
O95273	CCNDBP1	GO:0005737	cytoplasm	CCDB1_HUMAN
Q86YS7	C2CD5	GO:0005938	cell cortex	C2CD5_HUMAN
Q86YS7	C2CD5	GO:0032587	ruffle membrane	C2CD5_HUMAN
Q86YS7	C2CD5	GO:0030659	cytoplasmic vesicle membrane	C2CD5_HUMAN
Q9UJ78	ZMYM5	GO:0005634	nucleus	ZMYM5_HUMAN
Q9Y6K5	OAS3	GO:0005634	nucleus	OAS3_HUMAN
Q9Y6K5	OAS3	GO:0043231	intracellular membrane-bounded organelle	OAS3_HUMAN
Q9Y6K5	OAS3	GO:0005829	cytosol	OAS3_HUMAN
Q9BYV8	CEP41	GO:0036064	cilium basal body	CEP41_HUMAN
Q9BYV8	CEP41	GO:0005814	centriole	CEP41_HUMAN
